radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,262,2,368,41521,0,12.326897,50.605747,6467,200,1,1434625972,1662695501,0
GSM,262,1,5923,9346,0,10.072827,53.609629,1861,102,1,1434635571,1662716818,0
LTE,216,1,5311,406786,0,18.427372,47.183695,4963,86,1,1434643223,1662692049,0
GSM,262,1,14087,33099,0,13.59578,52.648003,11328,199,1,1434648357,1662711628,0
GSM,262,1,1855,30308,0,10.042213,53.554103,1379,199,1,1434649857,1662714205,0
LTE,262,1,26551,26557442,0,9.496982,47.659999,3275,84,1,1434694015,1662709722,0
LTE,262,1,26551,26763776,0,9.496289,47.658997,3360,104,1,1434694015,1662709715,0
GSM,262,1,17442,11566,0,11.003868,49.510591,4889,113,1,1434695714,1662699359,0
GSM,262,2,610,40452,0,8.419855,49.884964,10415,199,1,1434731861,1662710172,0
LTE,216,1,5311,210689,0,18.072086,46.908532,3453,200,1,1434744320,1662695001,0
LTE,216,1,5311,592385,0,18.108071,46.926518,11301,200,1,1434744320,1662693791,0
LTE,216,1,23213,385798,0,18.29049,47.034693,2411,126,1,1434744320,1662692921,0
GSM,262,2,665,15321,0,8.629174,50.52519,4644,102,1,1434755174,1662693366,0
GSM,262,1,1794,29042,0,7.751144,53.292609,8460,200,1,1434756803,1662705014,0
GSM,216,1,3212,13573,0,21.348278,48.164002,8259,200,1,1435047934,1662721483,0
GSM,262,2,7234,5113,0,10.285702,48.423977,11089,200,1,1435048434,1662736487,0
GSM,208,1,1537,12463,0,-0.564486,44.854337,1012,200,1,1435100725,1662729269,0
GSM,208,1,1537,18188,0,-0.550516,44.860269,2846,200,1,1435100742,1662723048,0
GSM,262,1,17184,59055,0,11.726415,48.450119,13337,132,1,1435100952,1662693170,0
GSM,262,1,35077,30526,0,13.30611,51.026778,4739,200,1,1435109652,1662688797,0
GSM,262,2,282,17601,0,7.43952,51.386693,8549,123,1,1435127646,1662720440,0
GSM,262,2,282,18213,0,7.460763,51.360704,3084,102,1,1435131513,1662700712,0
GSM,262,2,282,18211,0,7.460732,51.370817,2688,102,1,1435133141,1662700712,0
GSM,262,1,5127,50169,0,13.367336,52.528622,1493,199,1,1435134138,1662693879,0
GSM,262,2,282,17602,0,7.414886,51.375907,9794,118,1,1435150041,1662707031,0
GSM,262,2,282,17603,0,7.427235,51.383481,9584,199,1,1435184580,1662720440,0
GSM,262,2,282,9302,0,7.458138,51.38616,8334,106,1,1435196227,1662720440,0
GSM,262,2,282,9303,0,7.441072,51.385606,7165,199,1,1435217813,1662706757,0
GSM,262,2,610,34661,0,8.215753,50.032422,4112,199,1,1435227086,1662705352,0
GSM,262,1,14113,63478,0,13.490686,52.432694,3680,199,1,1435229101,1662690951,0
GSM,262,1,14113,63465,0,13.492878,52.428064,3852,199,1,1435230391,1662690951,0
GSM,262,1,14113,63401,0,13.511949,52.431226,4141,106,1,1435230612,1662690951,0
GSM,262,2,7236,3311,0,9.739486,48.867273,27815,120,1,1435235704,1662704159,0
GSM,262,1,17429,61798,0,11.860595,50.351605,7619,102,1,1435252348,1662691771,0
GSM,262,2,384,61871,0,10.915456,53.511245,17360,200,1,1435296450,1662725484,0
GSM,216,1,3712,42393,0,21.707636,47.849443,5638,200,1,1435317921,1662703014,0
GSM,232,1,7602,34639,0,16.849614,47.851199,15478,199,1,1435320791,1662699032,0
GSM,262,2,368,11941,0,12.215768,50.577535,9761,199,1,1435347221,1662697706,0
GSM,262,2,7234,14283,0,10.23582,48.538122,1087,124,1,1435397038,1662696504,0
GSM,262,2,368,11942,0,12.212607,50.577863,1393,199,1,1435402917,1662697706,0
GSM,262,2,685,47653,0,6.905792,49.337337,9441,105,1,1435437029,1662693847,0
GSM,208,1,29188,39138,0,7.214629,43.717768,4373,200,1,1435590166,1662732797,0
GSM,262,2,7234,711,0,10.284219,48.433481,15435,197,1,1435595225,1662750626,0
LTE,216,1,23212,385286,0,18.646517,47.245245,6065,200,1,1435603831,1662691081,0
GSM,262,2,685,47651,0,6.936376,49.348947,6217,198,1,1435626444,1662693980,0
GSM,208,1,29187,30281,0,7.330962,43.788236,1461,200,1,1435627944,1662719252,0
GSM,262,2,798,9073,0,12.228816,51.892071,10386,154,1,1435638827,1662710954,0
GSM,216,1,3212,33413,0,21.294626,48.156075,5965,200,1,1435651254,1662706683,0
GSM,216,1,3212,53192,0,21.358914,48.177435,3323,200,1,1435651254,1662721483,0
GSM,262,2,798,9072,0,12.236711,51.871433,11419,110,1,1435651824,1662684410,0
LTE,310,410,37120,107625487,0,-119.241928,46.234827,5522,86,1,1435708441,1662691129,0
GSM,226,1,22300,15201,0,23.58674,46.772112,3947,199,1,1435747538,1662702690,0
GSM,262,1,14635,34703,0,7.559773,52.573005,13873,199,1,1435795613,1662712578,0
GSM,226,10,8600,13329,0,23.617436,46.79563,7534,199,1,1435800803,1662701846,0
GSM,262,2,7212,3032,0,8.866686,48.286645,9094,127,1,1435820615,1662723050,0
GSM,262,2,7212,3031,0,8.877381,48.295626,9783,200,1,1435825867,1662723199,0
GSM,262,2,323,45762,0,13.38857,52.554631,2407,200,1,1435928550,1662720683,0
GSM,262,2,8217,39791,0,12.149709,48.559799,4540,200,1,1435928893,1662705369,0
GSM,262,2,611,25001,0,8.596033,50.037253,9308,200,1,1435931334,1662715258,0
GSM,262,2,611,25002,0,8.591392,50.019205,7377,200,1,1435931713,1662715258,0
GSM,262,2,282,17561,0,7.467325,51.362308,2595,102,1,1435935064,1662689054,0
GSM,262,2,282,17583,0,7.479784,51.362325,4122,102,1,1435935064,1662710656,0
GSM,262,2,8217,39792,0,12.156264,48.547828,2692,104,1,1435935068,1662705091,0
GSM,262,2,6,1952,0,6.438992,49.519604,10536,200,1,1435944671,1662712866,0
GSM,262,2,282,17593,0,7.505209,51.361706,6576,102,1,1436013656,1662722853,0
LTE,216,1,5311,210691,0,18.05921,46.908137,4005,200,1,1436027432,1662694981,0
GSM,262,2,8217,39793,0,12.134734,48.558002,3450,200,1,1436045894,1662705610,0
GSM,262,2,665,40622,0,8.895166,50.432804,28259,199,1,1436056997,1662706857,0
GSM,255,1,1843,5102,0,30.657198,50.468391,1907,187,1,1436092958,1662683940,0
GSM,262,2,323,45761,0,13.383805,52.55674,1150,200,1,1436107127,1662720874,0
LTE,310,260,44797,7159308,0,-79.594082,40.404216,5954,18,1,1436117709,1662747355,0
GSM,262,2,282,17591,0,7.520783,51.355179,9032,102,1,1436146489,1662722853,0
GSM,262,2,282,17592,0,7.508896,51.351603,9542,102,1,1436146724,1662722853,0
GSM,262,2,665,40623,0,8.869565,50.493509,27296,199,1,1436171897,1662706673,0
GSM,262,1,17429,28776,0,11.876295,50.299437,10895,184,1,1436172369,1662693426,0
GSM,262,2,7252,42122,0,8.402733,49.533255,1632,126,1,1436192925,1662712268,0
GSM,208,1,1300,9335,0,1.041365,49.290461,1866,127,1,1436224554,1662727823,0
GSM,262,2,7252,42121,0,8.39413,49.541164,6027,199,1,1436244452,1662717863,0
GSM,262,2,3250,11310,0,13.179995,50.991499,26225,200,1,1436270014,1662701369,0
GSM,262,2,642,4333,0,9.608441,49.767532,10873,200,1,1436280764,1662683630,0
GSM,262,2,852,58152,0,10.923507,50.00886,21040,102,1,1436349126,1662685916,0
GSM,293,40,110,20283,0,14.612507,46.226797,4269,31,1,1436374141,1662724802,0
GSM,262,2,685,47652,0,6.93877,49.326437,7423,200,1,1436381224,1662708112,0
GSM,262,2,3250,5823,0,13.123299,51.092107,23154,110,1,1436417596,1662685873,0
GSM,262,2,3250,33952,0,13.119839,50.993664,6533,117,1,1436430603,1662701366,0
GSM,262,2,7252,203,0,8.400629,49.587179,6189,200,1,1436437589,1662717056,0
GSM,262,2,7252,201,0,8.448487,49.614364,5492,200,1,1436437730,1662701627,0
GSM,262,2,7252,202,0,8.462582,49.590706,7006,104,1,1436437730,1662701549,0
GSM,262,2,3250,10231,0,13.176893,51.026134,14740,200,1,1436437782,1662683654,0
GSM,262,2,3250,5822,0,13.161337,51.040719,23462,110,1,1436440932,1662685873,0
GSM,262,2,7234,733,0,10.294635,48.428457,3846,115,1,1436442220,1662744177,0
GSM,262,2,7252,30733,0,8.454634,49.606671,5249,107,1,1436444475,1662701552,0
GSM,262,2,8217,37143,0,12.149282,48.556717,3762,107,1,1436447336,1662705369,0
GSM,262,1,5669,40755,0,7.426062,51.634068,8356,106,1,1436449120,1662696942,0
GSM,262,2,7252,31711,0,8.351101,49.673898,5802,111,1,1436455680,1662716945,0
GSM,262,2,7252,31712,0,8.354947,49.665196,2374,110,1,1436455680,1662717074,0
GSM,262,2,7252,31713,0,8.350494,49.66664,4448,109,1,1436455680,1662716945,0
GSM,262,2,7252,31543,0,8.431666,49.653935,14804,200,1,1436455680,1662700952,0
GSM,262,2,7252,52342,0,8.351632,49.67136,3696,200,1,1436455680,1662716945,0
GSM,208,1,1302,34773,0,1.05991,49.431983,1072,200,1,1436481213,1662706682,0
GSM,262,2,5203,41,0,7.805468,51.670469,6653,200,1,1436496400,1662691577,0
GSM,216,1,3321,23341,0,18.275662,46.850709,12486,200,1,1436517912,1662696802,0
GSM,262,2,5203,1021,0,7.662659,51.705807,10667,113,1,1436523185,1662692046,0
GSM,262,2,7252,41092,0,8.383103,49.652378,5505,199,1,1436527438,1662687171,0
GSM,262,2,7252,49261,0,8.356851,49.661546,4445,117,1,1436527438,1662717390,0
GSM,262,2,7252,52343,0,8.337148,49.678321,7211,199,1,1436527438,1662716809,0
GSM,262,2,7252,5803,0,8.453662,49.692279,5758,200,1,1436527438,1662687493,0
GSM,262,2,7252,49262,0,8.368473,49.64155,5874,199,1,1436527438,1662717258,0
GSM,262,2,7252,49263,0,8.355519,49.638411,18401,199,1,1436527438,1662717258,0
GSM,262,2,7236,60491,0,10.11942,48.883242,4220,116,1,1436540377,1662704333,0
GSM,262,2,7252,30662,0,8.169011,49.558633,9781,200,1,1436543481,1662694006,0
GSM,262,2,7252,16491,0,8.111698,49.540646,21493,200,1,1436549256,1662716191,0
GSM,208,1,22784,14937,0,-0.289527,49.022095,5553,137,1,1436570123,1662701733,0
GSM,262,2,5203,1022,0,7.67183,51.667852,9994,199,1,1436571419,1662692318,0
GSM,262,2,5203,14271,0,7.820025,51.693039,4530,200,1,1436579677,1662691577,0
GSM,262,2,5203,42,0,7.822882,51.624865,16357,199,1,1436580925,1662696334,0
GSM,262,2,317,41622,0,13.578034,52.511852,3737,199,1,1436589291,1662709058,0
GSM,208,10,49943,15293,0,-0.647888,44.865595,8953,200,1,1436659469,1662718143,0
GSM,262,2,7252,55223,0,8.457128,49.660148,6404,200,1,1436755388,1662701097,0
GSM,262,2,7252,39873,0,8.443851,49.634808,6249,199,1,1436755388,1662701210,0
GSM,262,2,317,41623,0,13.563595,52.508201,2794,199,1,1436759528,1662685565,0
GSM,262,2,7252,52341,0,8.352326,49.702954,10983,199,1,1436760901,1662716694,0
GSM,262,2,5203,14242,0,7.83655,51.703863,9782,200,1,1436772269,1662691020,0
GSM,262,2,7210,4671,0,9.173822,47.809401,5006,199,1,1436794546,1662723123,0
GSM,262,2,7252,55222,0,8.445914,49.633413,8960,107,1,1436794655,1662687081,0
GSM,262,2,7252,39872,0,8.465195,49.639068,4802,199,1,1436794655,1662687081,0
GSM,262,2,7252,39871,0,8.451841,49.659087,6158,200,1,1436865610,1662701094,0
GSM,262,2,3250,11850,0,13.387991,51.040458,9826,200,1,1436871164,1662701435,0
GSM,262,1,35082,11239,0,13.702983,51.082577,6625,199,1,1436891129,1662682225,0
GSM,262,2,7262,3353,0,9.724898,49.107457,10106,199,1,1436906483,1662705314,0
GSM,262,2,666,38041,0,8.897493,50.028649,10656,199,1,1436932174,1662714013,0
GSM,262,2,7252,30732,0,8.462313,49.58656,6646,200,1,1436939885,1662686701,0
GSM,262,2,7252,30731,0,8.471101,49.600836,4849,200,1,1436939885,1662701627,0
GSM,262,2,7252,51263,0,8.458937,49.604974,5972,199,1,1436940647,1662701210,0
GSM,262,2,7252,20732,0,8.434096,49.640779,4384,200,1,1436940647,1662701097,0
GSM,262,2,435,29331,0,9.149435,53.091721,14875,200,1,1436952476,1662683122,0
GSM,262,2,7252,5802,0,8.457936,49.669714,5788,200,1,1436944370,1662701097,0
GSM,262,2,7252,31541,0,8.455388,49.674866,7565,200,1,1436944370,1662700952,0
GSM,262,2,435,29333,0,9.083351,53.064605,13165,114,1,1436953045,1662683119,0
GSM,262,2,4292,43173,0,6.973966,50.775841,5730,102,1,1436948453,1662689220,0
GSM,262,2,5203,14331,0,7.797522,51.641742,8970,199,1,1436967847,1662696338,0
GSM,262,2,5203,4992,0,7.687599,51.601253,11945,199,1,1437053664,1662695908,0
GSM,262,2,5203,17362,0,7.827579,51.653752,13666,199,1,1437058961,1662696338,0
GSM,262,2,5203,4962,0,7.823465,51.676903,2996,200,1,1437058961,1662691020,0
GSM,262,2,435,29332,0,9.141649,53.055069,12981,117,1,1437067804,1662695110,0
GSM,262,2,5203,4961,0,7.81425,51.692234,2929,200,1,1437076843,1662691020,0
GSM,262,2,7252,20731,0,8.425632,49.676697,5721,199,1,1437113241,1662687171,0
GSM,262,2,2266,471,0,9.958645,52.380775,11016,199,1,1437116213,1662739740,0
GSM,216,1,3321,43091,0,18.154587,46.887013,10608,200,1,1437118662,1662696281,0
GSM,262,2,2266,473,0,9.901855,52.352079,11393,199,1,1437132099,1662726193,0
GSM,262,2,666,38042,0,8.838363,50.052407,5981,104,1,1437215699,1662745217,0
LTE,216,1,23212,401926,0,18.573707,47.183848,3033,200,1,1437246316,1662691541,0
GSM,262,2,7236,33333,0,10.148889,48.893904,10457,108,1,1437374940,1662704333,0
GSM,262,2,282,23112,0,7.459202,51.37844,3009,104,1,1437388971,1662721339,0
GSM,262,1,17473,6867,0,11.142159,49.416326,5737,112,1,1437392847,1662719683,0
GSM,262,2,7252,21441,0,8.397164,49.546986,9079,134,1,1437399216,1662717857,0
GSM,262,2,7252,21443,0,8.386443,49.55533,8040,120,1,1437402646,1662716952,0
GSM,262,2,282,23111,0,7.455813,51.383301,1678,200,1,1437405887,1662721339,0
GSM,262,2,282,23113,0,7.454735,51.382093,2601,103,1,1437405887,1662721339,0
GSM,262,2,7252,21442,0,8.373618,49.55143,9867,200,1,1437436719,1662717056,0
GSM,208,1,1545,5108,0,-0.602055,44.873146,1144,200,1,1437441474,1662737056,0
GSM,262,2,7252,31542,0,8.457236,49.655546,4935,200,1,1437447227,1662701097,0
GSM,262,2,7252,5801,0,8.473111,49.701543,6293,108,1,1437472120,1662700674,0
GSM,208,1,1537,29198,0,-0.578048,44.844547,500,200,1,1437474907,1662722561,0
GSM,208,1,1537,28431,0,-0.576049,44.848296,512,200,1,1437474907,1662721227,0
GSM,208,1,1537,50761,0,-0.578026,44.842498,663,200,1,1437479603,1662722311,0
GSM,262,2,663,58252,0,8.031101,50.406431,6550,200,1,1437486091,1662683887,0
GSM,208,10,49943,3880,0,-0.561666,44.881233,1995,199,1,1437537623,1662696984,0
GSM,262,2,7236,56111,0,10.355945,48.85627,8679,200,1,1437609125,1662693246,0
GSM,262,2,7236,56112,0,10.352489,48.857317,4796,200,1,1437609125,1662693246,0
GSM,262,2,7236,56113,0,10.353375,48.857278,2306,200,1,1437609125,1662693243,0
GSM,262,2,5203,3992,0,7.84107,51.692807,2890,200,1,1437706599,1662691020,0
GSM,262,2,5203,3993,0,7.821962,51.700013,5829,200,1,1437706600,1662691020,0
GSM,262,2,5203,2862,0,7.686767,51.591686,11425,106,1,1437714657,1662695908,0
GSM,262,2,5203,23432,0,7.66542,51.556558,8052,199,1,1437715639,1662695732,0
GSM,262,2,5203,17161,0,7.677015,51.654028,9618,199,1,1437716433,1662692318,0
GSM,262,2,7232,5991,0,9.374013,47.954668,25086,199,1,1437724761,1662697130,0
GSM,262,1,5640,425,0,7.263103,51.46631,4375,102,1,1437727974,1662712418,0
GSM,262,2,5203,28183,0,7.640956,51.634623,8612,200,1,1437729064,1662692499,0
GSM,262,2,7236,16241,0,10.130895,48.908998,11310,138,1,1437751510,1662733784,0
GSM,262,2,5203,14351,0,7.782561,51.704111,4972,200,1,1437764642,1662691577,0
GSM,262,2,5203,17303,0,7.667887,51.693573,9265,114,1,1437777483,1662692046,0
GSM,262,2,5203,17301,0,7.704839,51.673241,10912,199,1,1437802489,1662696338,0
GSM,262,2,5203,202,0,7.624119,51.636343,15673,199,1,1437806129,1662692318,0
GSM,208,1,9727,54758,0,-2.786987,47.660334,1401,167,1,1437867181,1662739374,0
GSM,208,1,9727,44249,0,-2.788828,47.656185,3520,113,1,1437867181,1662738895,0
GSM,208,1,9727,51800,0,-2.795037,47.66169,1144,127,1,1437867181,1662739503,0
GSM,262,2,349,8940,0,11.39634,51.419277,21922,199,1,1438042015,1662703943,0
GSM,262,2,366,14301,0,11.529797,51.036146,16125,199,1,1438058348,1662689463,0
GSM,262,2,665,45153,0,8.727018,50.643396,28063,199,1,1438072944,1662705659,0
GSM,262,2,665,45151,0,8.732342,50.655554,6738,200,1,1438072944,1662705663,0
LTE,216,1,5612,507650,0,18.41026,47.56829,836,115,1,1438081056,1662687153,0
GSM,262,2,366,14302,0,11.497738,51.018772,17343,103,1,1438083403,1662689463,0
GSM,208,1,10301,26325,0,-1.705515,48.088498,2676,200,1,1438139519,1662739378,0
GSM,208,1,10300,64700,0,-1.660684,48.075808,3611,116,1,1438139519,1662715220,0
GSM,262,2,7236,5101,0,10.353766,48.856832,3949,200,1,1438140154,1662693246,0
GSM,262,2,7236,16242,0,10.130826,48.913274,10893,147,1,1438146688,1662733798,0
GSM,262,1,5640,762,0,7.246923,51.46135,7968,199,1,1438189684,1662712418,0
UMTS,505,1,35152,59711337,260,116.180899,-33.372798,14546,60,1,1438194826,1662685953,0
GSM,262,2,284,23402,0,7.386794,51.61813,4198,120,1,1438375431,1662720873,0
GSM,255,1,1844,1172,0,30.585801,50.404219,3755,73,1,1438415020,1662683312,0
GSM,208,10,49924,44172,0,-0.744902,44.935681,3115,200,1,1438431328,1662732983,0
LTE,260,6,12,1083930,0,19.459637,51.765535,1000,47,1,1438445829,1662703574,0
GSM,262,2,691,19481,0,9.997475,49.861484,28387,108,1,1438462878,1662726185,0
GSM,262,2,284,23401,0,7.401218,51.624671,2928,146,1,1438469378,1662720873,0
GSM,262,2,691,19482,0,10.011452,49.852416,4865,111,1,1438472092,1662726185,0
GSM,262,2,284,6923,0,7.39132,51.621319,3694,120,1,1438549013,1662720873,0
GSM,262,2,691,19483,0,9.951518,49.842088,5118,117,1,1438574469,1662696855,0
GSM,262,2,4283,43101,0,6.964102,50.928088,877,129,1,1438608814,1662702112,0
GSM,262,2,4283,43102,0,6.964829,50.925223,1379,125,1,1438611943,1662702107,0
GSM,262,2,515,19313,0,9.953803,53.065659,11466,200,1,1438618285,1662722058,0
GSM,262,2,7234,6232,0,9.978379,48.365959,7599,102,1,1438676512,1662692258,0
GSM,262,2,7236,27647,0,10.355532,48.855682,3098,200,1,1438681850,1662693036,0
GSM,262,2,366,15100,0,11.440002,51.012716,14359,113,1,1438693231,1662723330,0
GSM,262,2,366,742,0,11.501412,51.014208,14562,200,1,1438697005,1662684804,0
GSM,262,2,7236,27649,0,10.354894,48.856431,3176,200,1,1438717099,1662693036,0
GSM,262,2,284,6921,0,7.417459,51.631079,3174,126,1,1438721731,1662696913,0
GSM,262,2,284,6922,0,7.417311,51.627418,2308,148,1,1438721731,1662701089,0
LTE,216,1,5311,919297,0,18.391567,47.170013,7565,200,1,1438724739,1662692200,0
GSM,262,2,366,743,0,11.508764,51.024304,14867,103,1,1438739995,1662684804,0
GSM,262,2,284,23403,0,7.387314,51.624644,4652,199,1,1438760638,1662720792,0
GSM,262,2,284,23343,0,7.419517,51.6281,1915,147,1,1438770317,1662701089,0
GSM,262,2,284,23341,0,7.422049,51.628786,3470,145,1,1438770431,1662700897,0
GSM,208,1,29187,34888,0,7.413662,43.939742,7365,200,1,1438785581,1662714210,0
GSM,262,2,7236,5341,0,9.988053,48.755294,19049,199,1,1438792956,1662700331,0
GSM,262,2,284,23342,0,7.425612,51.628197,3096,148,1,1438821208,1662701089,0
GSM,262,2,404,12283,0,9.714555,53.737931,15884,200,1,1438867988,1662705781,0
GSM,262,2,850,31261,0,10.751433,49.688098,6686,200,1,1438933171,1662692127,0
GSM,293,40,110,301,0,14.572963,46.162116,9788,200,1,1438960117,1662724804,0
GSM,255,1,1901,29673,0,30.980352,50.76765,17155,199,1,1438969115,1662687326,0
GSM,255,1,18860,45983,0,31.200348,51.182808,15662,168,1,1438969121,1662689446,0
GSM,255,1,1863,29223,0,30.819075,50.572778,8689,199,1,1438969113,1662685769,0
GSM,255,1,1901,4431,0,30.95162,50.723944,19797,200,1,1438969115,1662686830,0
GSM,255,1,18860,4481,0,31.238972,51.266857,14949,200,1,1438969121,1662689894,0
GSM,255,1,18860,26553,0,31.131737,50.994963,22742,199,1,1438969119,1662688664,0
GSM,255,1,18860,2643,0,31.25161,51.287298,14691,200,1,1438969123,1662689803,0
GSM,255,1,18860,45982,0,31.168656,51.12848,18310,121,1,1438969119,1662688978,0
GSM,255,1,18870,2706,0,31.282994,51.497231,1378,34,1,1438969127,1662699313,0
GSM,255,1,18860,4483,0,31.107708,51.218614,16865,128,1,1438969121,1662689359,0
GSM,255,1,18870,3622,0,31.294966,51.482861,9419,118,1,1438969125,1662693281,0
GSM,255,1,18873,26522,0,31.263206,51.321369,14895,200,1,1438969123,1662690308,0
GSM,255,1,18860,4482,0,31.189815,51.146672,23383,199,1,1438969121,1662689438,0
GSM,255,1,18860,26551,0,31.18007,51.114072,23914,199,1,1438969119,1662688978,0
GSM,262,2,4241,59133,0,6.805386,51.258159,6832,199,1,1438979593,1662693906,0
GSM,262,2,387,17531,0,12.434483,53.621641,13605,199,1,1439012446,1662714120,0
GSM,262,2,387,17532,0,12.467507,53.610231,10715,199,1,1439015834,1662714120,0
GSM,208,1,1545,6892,0,-0.547351,44.890086,2908,122,1,1439038167,1662723494,0
GSM,208,1,10241,51347,0,-2.718269,48.489642,4883,112,1,1439083561,1662718364,0
GSM,262,1,18692,36861,0,6.764609,51.273146,2709,200,1,1439293247,1662700256,0
GSM,208,10,49943,30179,0,-0.588169,44.863352,1306,200,1,1439382931,1662697214,0
GSM,208,10,49924,3354,0,-0.621616,44.92166,1705,200,1,1439456640,1662714636,0
GSM,214,1,21036,22152,0,2.777605,41.975756,2186,21,1,1439462206,1662688432,0
GSM,262,2,8206,56401,0,11.592827,48.424513,13723,200,1,1439487710,1662690869,0
GSM,208,1,1537,42323,0,-0.572591,44.846907,4282,103,1,1439745499,1662722749,0
GSM,208,1,1537,60503,0,-0.566818,44.852315,1442,200,1,1439745746,1662722859,0
GSM,208,1,1537,24365,0,-0.56816,44.861934,1769,200,1,1439745993,1662732116,0
GSM,262,1,17501,52536,0,11.779858,48.703051,5647,200,1,1439881370,1662729644,0
GSM,262,1,17501,59248,0,11.894691,48.913279,5883,106,1,1439889110,1662692793,0
GSM,262,1,5127,50168,0,13.381924,52.527343,3291,199,1,1439890101,1662693879,0
GSM,262,1,17501,247,0,11.873531,48.838376,16101,199,1,1439892692,1662696407,0
GSM,262,1,1855,62097,0,10.102925,53.521924,3708,199,1,1439893703,1662684426,0
GSM,208,1,777,18258,0,1.847761,48.496569,7307,200,1,1439896128,1662700550,0
GSM,262,1,17501,52512,0,11.86631,48.765952,13018,177,1,1439899927,1662729203,0
GSM,262,1,14093,41927,0,13.813224,52.521972,9944,200,1,1439900971,1662714771,0
GSM,208,1,6403,8058,0,-1.549546,47.28211,899,158,1,1439918661,1662725118,0
GSM,262,1,17501,59253,0,11.919591,48.901175,4160,104,1,1439925412,1662692316,0
GSM,208,1,6403,18001,0,-1.550669,47.25903,534,200,1,1439939468,1662725739,0
GSM,262,1,6508,41274,0,9.738757,50.58403,9690,106,1,1439952442,1662687967,0
GSM,262,1,17474,220,0,11.333462,49.558173,5044,199,1,1439960693,1662706742,0
GSM,262,1,17665,9968,0,8.263503,48.87582,5199,116,1,1439961624,1662704573,0
GSM,262,1,17501,52537,0,11.813449,48.72691,11831,200,1,1439983519,1662729374,0
GSM,262,1,14118,1306,0,13.185204,52.523742,3556,102,1,1439990964,1662688195,0
GSM,262,2,798,20242,0,11.581119,51.785187,10287,199,1,1439995429,1662685204,0
GSM,262,1,35077,446,0,13.560884,51.133148,4376,102,1,1440049826,1662710495,0
GSM,262,1,35077,642,0,13.55804,51.147883,7037,117,1,1440056603,1662686084,0
GSM,270,1,1011,15943,0,6.263279,49.597664,11094,179,1,1440070805,1662711142,0
GSM,262,2,4230,54333,0,6.648809,51.368608,2669,107,1,1440086361,1662712568,0
GSM,262,2,4230,54332,0,6.658167,51.367347,4775,199,1,1440088155,1662712568,0
GSM,262,2,4230,54331,0,6.661796,51.373465,7882,199,1,1440131512,1662712568,0
GSM,208,20,152,42961,0,2.376394,48.818002,1382,200,1,1440159305,1662740474,0
LTE,260,6,112,1360430,0,21.071972,52.154305,2843,64,1,1440343794,1662733841,0
GSM,262,2,7262,23072,0,9.740256,49.109805,30502,199,1,1440395766,1662705314,0
GSM,262,2,7262,23071,0,9.735335,49.117789,8583,199,1,1440395766,1662705314,0
GSM,262,2,7262,23073,0,9.735524,49.110555,4199,73,1,1440395766,1662705314,0
GSM,262,1,6449,63385,0,8.929653,50.577529,5774,199,1,1440449371,1662706278,0
GSM,262,1,17474,533,0,11.334183,49.547901,4860,200,1,1440456485,1662719408,0
GSM,262,1,17501,905,0,11.889263,48.88884,7107,102,1,1440459456,1662696407,0
GSM,262,1,17501,483,0,11.952675,48.835072,7182,200,1,1440466089,1662728774,0
GSM,262,1,21104,41823,0,10.075466,48.834852,3519,141,1,1440480873,1662722419,0
GSM,262,1,21104,41833,0,10.066914,48.834027,8513,115,1,1440481119,1662701709,0
GSM,262,2,4232,44383,0,6.450354,51.183339,1747,102,1,1440572656,1662704790,0
GSM,262,1,35074,61,0,14.69203,51.00224,5557,200,1,1440601485,1662717938,0
GSM,208,20,251,45553,0,2.447632,48.729297,759,200,1,1440650947,1662747218,0
GSM,208,1,1537,24404,0,-0.571151,44.856325,1548,200,1,1440652198,1662732032,0
GSM,262,1,35074,692,0,14.723943,50.990168,9726,200,1,1440766125,1662689701,0
GSM,255,1,1863,10643,0,30.81295,50.574058,5674,146,1,1440926098,1662685618,0
LTE,262,1,26551,31453952,0,9.238813,47.691395,2275,200,1,1440967275,1662707386,0
GSM,262,2,798,22023,0,12.168063,51.718096,25350,199,1,1440998662,1662711322,0
GSM,260,3,54402,7561,0,19.976751,53.673274,9244,109,1,1441033185,1662683085,0
GSM,262,2,305,42153,0,13.808424,52.832823,3272,200,1,1441163708,1662723917,0
LTE,262,1,26551,31121410,0,9.407844,47.671598,1280,57,1,1441287878,1662708947,0
LTE,262,1,26551,31431682,0,9.517355,47.637768,10610,66,1,1441287879,1662710217,0
LTE,262,1,26551,26557441,0,9.498765,47.657726,2991,50,1,1441287878,1662709816,0
LTE,262,1,26551,31453954,0,9.199835,47.726276,4978,43,1,1441287878,1662705557,0
GSM,262,2,798,23383,0,12.161912,51.725978,10994,102,1,1441291491,1662704945,0
GSM,262,2,52,30393,0,6.98874,51.554902,8211,199,1,1441358908,1662703804,0
GSM,208,1,10241,50145,0,-2.812665,48.493264,8189,119,1,1441395769,1662737483,0
GSM,262,2,52,17222,0,7.098264,51.540303,3716,102,1,1441588634,1662691367,0
GSM,262,2,7212,27922,0,8.588023,48.093197,9117,115,1,1441599495,1662711742,0
GSM,262,2,7212,19311,0,8.589381,48.094888,9071,156,1,1441599495,1662711742,0
GSM,262,2,7212,19312,0,8.589967,48.092244,9433,138,1,1441599882,1662711742,0
